source_id,Address,Town,Province,Source_type,Improvement,Source_status,Date_of_completion,Comments
KiMr25022224,8 Ziwa La Tumaini Drive,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25160224,83 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24423224,83 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24406224,84 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24631224,85 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24896224,86 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24904224,88 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24460224,88 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24676224,9 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25093224,90 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24659224,90 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24799224,91 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24845224,92 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24478224,94 Okocha Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24671224,95 Kob Maathai Road,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24802224,95 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25086224,96 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25230224,97 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24841224,97 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr24819224,98 Mlima Wa Matumaini Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25103224,99 Afrobeats Street,Mrembo,Kilimani,well,Install RO filter,Backlog,\N,\N
KiMr25087224,1 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24646224,1 Kob Maathai Road,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25214224,10 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24263224,10 Sokoto Avenue,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24946224,101 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24493224,102 Okocha Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25155224,103 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24657224,103 Kob Maathai Road,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25217224,105 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25194224,107 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25150224,108 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24572224,108 Okocha Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25072224,11 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24650224,114 Kob Maathai Road,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25143224,115 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24596224,115 Kob Maathai Road,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24666224,116 Kob Maathai Road,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24548224,12 Okocha Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25125224,120 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25193224,121 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24456224,124 Okocha Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25142224,126 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24812224,126 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25147224,128 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24795224,128 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25082224,129 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24796224,130 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24625224,132 Kob Maathai Road,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24545224,132 Okocha Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24928224,136 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25225224,139 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25201224,140 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24715224,142 Kob Maathai Road,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24698224,143 Kob Maathai Road,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24525224,143 Okocha Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24923224,145 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25226224,146 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24411224,146 Okocha Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24587224,15 Okocha Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25084224,151 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24830224,151 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24392224,151 Okocha Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25119224,152 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25170224,154 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25239224,155 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25224224,156 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24972224,158 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24897224,159 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24876224,16 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24868224,161 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24933224,163 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25200224,164 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24451224,166 Okocha Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24912224,168 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24684224,17 Kob Maathai Road,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25161224,172 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24447224,173 Okocha Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25122224,180 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25079224,181 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24937224,182 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25094224,185 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25141224,186 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25076224,19 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24337224,19 Pretoria Avenue,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24772224,19 Ziwa La Amani Drive,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24874224,190 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25098224,193 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24536224,196 Okocha Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24788224,2 Ziwa La Amani Drive,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24803224,20 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24312224,20 Sokoto Avenue,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24750224,21 Ziwa La Amani Drive,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25206224,22 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24398224,22 Okocha Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24894224,23 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24354224,23 Pretoria Avenue,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25039224,23 Ziwa La Tumaini Drive,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25080224,24 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24720224,24 Kob Maathai Road,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24321224,24 Pretoria Avenue,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25145224,27 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24947224,27 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24272224,27 Sokoto Avenue,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24783224,27 Ziwa La Amani Drive,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24279224,28 Sokoto Avenue,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25189224,31 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25024224,34 Ziwa La Tumaini Drive,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24350224,35 Pretoria Avenue,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24993224,35 Ziwa La Tumaini Drive,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24339224,37 Pretoria Avenue,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24381224,38 Pretoria Avenue,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24578224,39 Okocha Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24679224,41 Kob Maathai Road,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24935224,41 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24328224,41 Pretoria Avenue,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24274224,41 Sokoto Avenue,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24613224,42 Kob Maathai Road,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25196224,43 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25006224,43 Ziwa La Tumaini Drive,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25065224,44 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24592224,44 Kob Maathai Road,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25149224,45 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24995224,46 Ziwa La Tumaini Drive,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24790224,49 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24738224,5 Kob Maathai Road,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24696224,50 Kob Maathai Road,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25031224,50 Ziwa La Tumaini Drive,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24295224,51 Sokoto Avenue,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24486224,52 Okocha Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24341224,52 Pretoria Avenue,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24977224,57 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24280224,58 Sokoto Avenue,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24371224,6 Pretoria Avenue,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24299224,6 Sokoto Avenue,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24741224,6 Ziwa La Amani Drive,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24431224,60 Okocha Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24959224,61 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24347224,61 Pretoria Avenue,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24387224,62 Pretoria Avenue,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24399224,63 Okocha Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25183224,65 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24434224,65 Okocha Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24801224,66 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24542224,66 Okocha Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25134224,68 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24869224,69 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25118224,7 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24629224,7 Kob Maathai Road,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24323224,7 Pretoria Avenue,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24999224,7 Ziwa La Tumaini Drive,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25112224,73 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25109224,74 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24734224,77 Kob Maathai Road,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25213224,78 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25116224,79 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25091224,8 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24815224,80 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24932224,82 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24611224,83 Kob Maathai Road,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25174224,84 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24507224,85 Okocha Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24497224,87 Okocha Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24983224,89 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24952224,9 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr25045224,93 Afrobeats Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24957224,93 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24829224,94 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24550224,95 Okocha Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiMr24911224,99 Mlima Wa Matumaini Street,Mrembo,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu31273224,1 Conakry Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu30784224,100 Banjul Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu31154224,100 Conakry Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu31061224,100 Yaounde Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu31198224,101 Conakry Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu30751224,106 Banjul Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu31264224,106 Conakry Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu31277224,108 Conakry Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu31155224,109 Conakry Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu31093224,11 Maputo Drive,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu31369224,11 Mto Wa Maji Avenue,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu30890224,11 Yaounde Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu30738224,112 Banjul Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu31289224,113 Conakry Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu30728224,114 Banjul Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu30905224,115 Yaounde Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu31307224,116 Conakry Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu30838224,117 Banjul Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu31177224,12 Conakry Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu31097224,12 Maputo Drive,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu30802224,120 Banjul Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu31255224,120 Conakry Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu30685224,122 Banjul Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu31161224,123 Conakry Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu30968224,124 Yaounde Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu30844224,125 Banjul Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu30962224,127 Yaounde Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu30696224,128 Banjul Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu31279224,128 Conakry Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu30707224,130 Banjul Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
KiZu30994224,130 Yaounde Street,Zuri,Kilimani,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
